,EUCLIDEAN,KPCA [Linear],KPCA [Poly-2],KPCA [Poly-3],KPCA [RBF],KPCA [Laplacian],KDA [Linear],KDA [Poly-2],KDA [Poly-3],KDA [RBF],KDA [Laplacian],KANMM [Linear],KANMM [Poly-2],KANMM [Poly-3],KANMM [RBF],KANMM [Laplacian],KDMLMJ [Linear],KDMLMJ [Poly-2],KDMLMJ [Poly-3],KDMLMJ [RBF],KDMLMJ [Laplacian],KLMNN [Linear],KLMNN [Poly-2],KLMNN [Poly-3],KLMNN [RBF],KLMNN [Laplacian]
FOLD 1,0.9647147147147147,0.9647147147147147,0.9662162162162162,0.9654654654654654,0.9647147147147147,0.9542042042042042,0.975975975975976,0.9737237237237237,0.9737237237237237,0.9752252252252253,0.9737237237237237,0.978978978978979,0.9797297297297297,0.978978978978979,0.9774774774774775,0.9744744744744744,0.9624624624624625,0.963963963963964,0.9594594594594594,0.9707207207207207,0.9827327327327328,0.9797297297297297,0.9827327327327328,0.9894894894894894,0.9834834834834835,0.9902402402402403
FOLD 2,0.95423855963991,0.95423855963991,0.959489872468117,0.9624906226556639,0.95423855963991,0.9497374343585896,0.9819954988747187,0.978244561140285,0.978244561140285,0.9789947486871718,0.9789947486871718,0.9827456864216054,0.9834958739684921,0.9819954988747187,0.9752438109527382,0.9744936234058514,0.95423855963991,0.9609902475618904,0.9617404351087772,0.9669917479369843,0.9759939984996249,0.9767441860465116,0.9887471867966992,0.986496624156039,0.9887471867966992,0.9909977494373593
FOLD 3,0.9639909977494373,0.9639909977494373,0.9624906226556639,0.9662415603900976,0.9639909977494373,0.9572393098274569,0.9774943735933983,0.9767441860465116,0.9767441860465116,0.981245311327832,0.9752438109527382,0.9789947486871718,0.9789947486871718,0.9797449362340586,0.9819954988747187,0.9767441860465116,0.9632408102025506,0.9639909977494373,0.9639909977494373,0.9684921230307577,0.9819954988747187,0.9714928732183046,0.9894973743435859,0.9827456864216054,0.9902475618904726,0.994748687171793
FOLD 4,0.9609902475618904,0.9609902475618904,0.9647411852963241,0.967741935483871,0.9609902475618904,0.9482370592648162,0.9692423105776444,0.972993248312078,0.9737434358589647,0.9692423105776444,0.9744936234058514,0.9789947486871718,0.9804951237809453,0.9797449362340586,0.9767441860465116,0.9759939984996249,0.9632408102025506,0.9639909977494373,0.959489872468117,0.9662415603900976,0.978244561140285,0.9774943735933983,0.9842460615153789,0.978244561140285,0.986496624156039,0.9932483120780196
FOLD 5,0.9609902475618904,0.9609902475618904,0.9632408102025506,0.9609902475618904,0.9609902475618904,0.9512378094523631,0.9752438109527382,0.9804951237809453,0.9797449362340586,0.9737434358589647,0.9752438109527382,0.9797449362340586,0.9797449362340586,0.9819954988747187,0.9767441860465116,0.972993248312078,0.9579894973743436,0.9647411852963241,0.9639909977494373,0.9692423105776444,0.9819954988747187,0.9752438109527382,0.9834958739684921,0.9774943735933983,0.9849962490622656,0.9909977494373593
FOLD 6,0.9579894973743436,0.9579894973743436,0.959489872468117,0.9617404351087772,0.9579894973743436,0.9527381845461366,0.9797449362340586,0.9737434358589647,0.972993248312078,0.9797449362340586,0.9774943735933983,0.9804951237809453,0.9789947486871718,0.981245311327832,0.9714928732183046,0.9744936234058514,0.9602400600150037,0.9624906226556639,0.9699924981245311,0.9662415603900976,0.9827456864216054,0.9774943735933983,0.9819954988747187,0.9692423105776444,0.9834958739684921,0.9894973743435859
FOLD 7,0.9579894973743436,0.9579894973743436,0.9662415603900976,0.967741935483871,0.9579894973743436,0.9519879969992499,0.9789947486871718,0.9767441860465116,0.9774943735933983,0.9774943735933983,0.9714928732183046,0.9789947486871718,0.9789947486871718,0.978244561140285,0.9774943735933983,0.9714928732183046,0.9587396849212303,0.9669917479369843,0.959489872468117,0.9654913728432108,0.9797449362340586,0.978244561140285,0.9804951237809453,0.978244561140285,0.986496624156039,0.9894973743435859
FOLD 8,0.9624906226556639,0.9624906226556639,0.9624906226556639,0.9647411852963241,0.9624906226556639,0.9512378094523631,0.9752438109527382,0.978244561140285,0.978244561140285,0.9804951237809453,0.978244561140285,0.9827456864216054,0.9819954988747187,0.9827456864216054,0.9767441860465116,0.9767441860465116,0.9654913728432108,0.9669917479369843,0.9639909977494373,0.9647411852963241,0.9819954988747187,0.9819954988747187,0.9872468117029257,0.9804951237809453,0.9834958739684921,0.9909977494373593
FOLD 9,0.9609902475618904,0.9609902475618904,0.9639909977494373,0.9624906226556639,0.9609902475618904,0.9564891222805701,0.972993248312078,0.9759939984996249,0.9752438109527382,0.9744936234058514,0.978244561140285,0.9804951237809453,0.981245311327832,0.981245311327832,0.9789947486871718,0.978244561140285,0.9654913728432108,0.9632408102025506,0.959489872468117,0.9662415603900976,0.9827456864216054,0.981245311327832,0.9819954988747187,0.9849962490622656,0.986496624156039,0.9932483120780196
FOLD 10,0.9654913728432108,0.9654913728432108,0.9684921230307577,0.9692423105776444,0.9654913728432108,0.9587396849212303,0.978244561140285,0.9714928732183046,0.9722430607651913,0.9752438109527382,0.972993248312078,0.9767441860465116,0.9767441860465116,0.978244561140285,0.9707426856714179,0.9759939984996249,0.9654913728432108,0.9654913728432108,0.9632408102025506,0.9684921230307577,0.9819954988747187,0.9737434358589647,0.9872468117029257,0.972993248312078,0.9879969992498124,0.991747936984246
