,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7580645161290323,0.8978494623655914,0.7473118279569892,0.8494623655913979,0.9301075268817204,0.9247311827956989
FOLD 2,0.7593582887700535,0.9037433155080213,0.8021390374331551,0.893048128342246,0.9946524064171123,0.9358288770053476
FOLD 3,0.7807486631016043,0.8663101604278075,0.839572192513369,0.8342245989304813,0.983957219251337,0.9625668449197861
FOLD 4,0.7433155080213903,0.9251336898395722,0.7967914438502673,0.8342245989304813,0.983957219251337,0.9090909090909091
FOLD 5,0.7593582887700535,0.9037433155080213,0.8074866310160428,0.8556149732620321,0.9679144385026738,0.93048128342246
FOLD 6,0.7647058823529411,0.8983957219251337,0.8021390374331551,0.9144385026737968,0.9732620320855615,0.9037433155080213
FOLD 7,0.7379679144385026,0.9090909090909091,0.8021390374331551,0.8502673796791443,0.9786096256684492,0.9679144385026738
FOLD 8,0.7606382978723404,0.9148936170212766,0.8723404255319149,0.898936170212766,0.9893617021276596,0.9627659574468085
FOLD 9,0.7340425531914894,0.9202127659574468,0.8297872340425532,0.8617021276595744,0.973404255319149,0.9042553191489362
FOLD 10,0.7287234042553191,0.8776595744680851,0.824468085106383,0.8563829787234043,0.9574468085106383,0.9361702127659575
MEAN,0.7526923316902727,0.9017032532111866,0.8124174952316985,0.8648301824005324,0.9732673234015639,0.9337548340606598
