,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.9838709677419355,0.9801488833746899,0.9857320099255583,0.989454094292804,0.10270270270270272,0.9837837837837838
FOLD 2,0.9838909541511772,0.9733581164807931,0.9869888475836431,0.9894671623296158,0.09836065573770493,0.9836065573770492
FOLD 3,0.9814356435643564,0.9758663366336634,0.9832920792079208,0.9900990099009901,0.09944751381215468,0.988950276243094
FOLD 4,0.9845392702535559,0.9758812615955473,0.9851576994434137,0.9894867037724181,0.1,0.9888888888888888
FOLD 5,0.980840543881335,0.9728059332509271,0.9857849196538937,0.9870210135970334,0.1005586592178771,0.988826815642458
FOLD 6,0.9851668726823238,0.9752781211372065,0.9857849196538937,0.9894932014833128,0.1005586592178771,0.9832402234636872
FOLD 7,0.980840543881335,0.977132262051916,0.9826946847960445,0.9876390605686032,0.1005586592178771,0.9832402234636872
FOLD 8,0.983940704138357,0.9752933909820877,0.9876466954910439,0.9888820259419395,0.10112359550561796,0.9887640449438202
FOLD 9,0.9827160493827161,0.9777777777777777,0.9858024691358025,0.991358024691358,0.1016949152542373,0.9887005649717514
FOLD 10,0.9821098087600246,0.9765576804441702,0.9876619370758791,0.9907464528069093,0.10227272727272728,0.9829545454545454
MEAN,0.9829351358437115,0.9760099763728778,0.9856546261967093,0.9893646749384984,0.10072780879387762,0.9860955924232764
