,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8159806295399515,0.9491525423728814,0.8837772397094431,0.7917675544794189,0.0,0.0
FOLD 2,0.8547215496368039,0.9249394673123487,0.8886198547215496,0.7360774818401937,0.0,0.0
FOLD 3,0.8454106280193237,0.9347826086956522,0.8961352657004831,0.7053140096618358,0.0,0.0
FOLD 4,0.8454106280193237,0.9251207729468599,0.8961352657004831,0.7439613526570048,0.0,0.0
FOLD 5,0.8502415458937198,0.9130434782608695,0.8743961352657005,0.8067632850241546,0.0,0.0
FOLD 6,0.855072463768116,0.9106280193236715,0.8429951690821256,0.7898550724637681,0.0,0.0
FOLD 7,0.8357487922705314,0.9347826086956522,0.9057971014492754,0.785024154589372,0.0,0.0
FOLD 8,0.8599033816425121,0.9299516908212561,0.8985507246376812,0.7632850241545893,0.0,0.0
FOLD 9,0.8481927710843373,0.927710843373494,0.8795180722891566,0.6289156626506024,0.0,0.0
FOLD 10,0.8506024096385543,0.9204819277108434,0.8722891566265061,0.8265060240963855,0.0,0.0
MEAN,0.8461284799513175,0.927059395951353,0.8838213985182405,0.7577469621617325,0.0,0.0
