,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8789346246973365,0.9418886198547215,0.87409200968523,0.8837772397094431,0.0,0.0
FOLD 2,0.8450363196125908,0.9200968523002422,0.8547215496368039,0.8547215496368039,0.0,0.0
FOLD 3,0.855072463768116,0.9347826086956522,0.855072463768116,0.8647342995169082,0.0,0.0
FOLD 4,0.857487922705314,0.9154589371980676,0.857487922705314,0.8647342995169082,0.0,0.0
FOLD 5,0.8502415458937198,0.9033816425120773,0.855072463768116,0.8502415458937198,0.0,0.0
FOLD 6,0.8381642512077294,0.9130434782608695,0.8381642512077294,0.8333333333333334,0.0,0.0
FOLD 7,0.8719806763285024,0.9251207729468599,0.8719806763285024,0.8647342995169082,0.0,0.0
FOLD 8,0.8405797101449275,0.9154589371980676,0.855072463768116,0.857487922705314,0.0,0.0
FOLD 9,0.8457831325301205,0.9228915662650602,0.8409638554216867,0.8602409638554217,0.0,0.0
FOLD 10,0.8530120481927711,0.9228915662650602,0.8578313253012049,0.8626506024096385,0.0,0.0
MEAN,0.8536292695081128,0.9215014981496678,0.8560458981590819,0.8596656056094398,0.0,0.0
