,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8659169550173008,0.8624567474048442,0.8581314878892734,0.8615916955017301,0.8719723183391004,0.8641868512110726,0.8529411764705882,0.8235294117647058,0.8166089965397924,0.5873702422145328
FOLD 2,0.8651685393258427,0.8755401901469317,0.8478824546240277,0.8651685393258427,0.8807260155574762,0.8703543647363872,0.8643042350907519,0.8228176318063959,0.8392394122731202,0.6205704407951599
FOLD 3,0.8646551724137931,0.8629310344827587,0.85,0.8620689655172413,0.8784482758620691,0.8646551724137931,0.8577586206896551,0.8275862068965517,0.8405172413793104,0.5939655172413794
FOLD 4,0.8655172413793103,0.8732758620689656,0.8491379310344828,0.8663793103448276,0.8715517241379309,0.8637931034482759,0.8672413793103448,0.8267241379310345,0.8413793103448276,0.6129310344827587
FOLD 5,0.8603448275862069,0.8758620689655172,0.8456896551724138,0.8612068965517241,0.8577586206896551,0.8715517241379309,0.8405172413793104,0.8206896551724138,0.8370689655172414,0.5853448275862069
FOLD 6,0.859603789836348,0.8716623600344531,0.8527131782945736,0.8639104220499569,0.8794142980189492,0.8630490956072352,0.8484065460809647,0.8260120585701981,0.834625322997416,0.6253229974160207
FOLD 7,0.8621877691645133,0.8604651162790697,0.8544358311800172,0.8656330749354005,0.880275624461671,0.8682170542635659,0.8535745047372955,0.8242894056847545,0.8337639965546942,0.5934539190353144
FOLD 8,0.8580034423407917,0.8554216867469879,0.8528399311531841,0.8571428571428571,0.8786574870912222,0.8597246127366609,0.8562822719449226,0.8261617900172117,0.8364888123924269,0.6153184165232358
FOLD 9,0.8588640275387264,0.8614457831325302,0.8562822719449226,0.8588640275387264,0.8855421686746988,0.8605851979345955,0.851118760757315,0.8175559380378657,0.8278829604130808,0.5938037865748709
FOLD 10,0.8605851979345955,0.8597246127366609,0.8519793459552496,0.8640275387263339,0.8717728055077453,0.8614457831325302,0.8588640275387264,0.8253012048192772,0.8339070567986231,0.5851979345955249
MEAN,0.862084696253743,0.8658785461998718,0.8519092087248146,0.862599332763464,0.8756119338340518,0.8647562959622046,0.8551008763999874,0.8240667440700408,0.8341482075210532,0.6013279116465003
