,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.9844913151364764,0.9801488833746899,0.9751861042183624,0.9838709677419356,0.9956575682382134,0.9993796526054591,0.9230769230769232,0.8461538461538461,0.9801488833746899,0.978908188585608
FOLD 2,0.9851301115241636,0.9733581164807931,0.9807930607187112,0.9851301115241636,0.9962825278810408,1.0,0.9250309789343246,0.8339529120198265,0.9770755885997522,0.9795539033457248
FOLD 3,0.9851485148514852,0.9758663366336634,0.9771039603960396,0.9832920792079208,0.995049504950495,0.9987623762376238,0.9257425742574258,0.8496287128712872,0.9752475247524752,0.9715346534653464
FOLD 4,0.9851576994434136,0.9758812615955473,0.9826839826839828,0.9826839826839828,0.9962894248608536,0.9993815708101422,0.9208410636982064,0.8243661100803958,0.974025974025974,0.9727891156462584
FOLD 5,0.9833127317676144,0.9728059332509271,0.9746600741656366,0.9814585908529048,0.9944375772558716,0.9981458590852904,0.9276885043263288,0.8467243510506799,0.9672435105067985,0.9728059332509272
FOLD 6,0.9845488257107541,0.9752781211372065,0.9789864029666254,0.9820766378244746,0.9956736711990112,0.9981458590852904,0.9103831891223731,0.8355995055624228,0.9728059332509271,0.9740420271940669
FOLD 7,0.9839307787391842,0.977132262051916,0.976514215080346,0.980840543881335,0.9956736711990112,0.99938195302843,0.907911001236094,0.8325092707045736,0.9635352286773795,0.9728059332509272
FOLD 8,0.987646695491044,0.9752933909820877,0.9820877084620137,0.9820877084620137,0.993205682520074,0.9987646695491044,0.9413218035824584,0.8406423718344658,0.9740580605311921,0.9752933909820876
FOLD 9,0.9858024691358024,0.9777777777777777,0.9734567901234568,0.982716049382716,0.9962962962962963,0.998148148148148,0.9271604938271604,0.8314814814814815,0.9771604938271605,0.9734567901234568
FOLD 10,0.9827267119062308,0.9765576804441702,0.9759407772979642,0.9827267119062308,0.9950647748303516,0.998766193707588,0.9019123997532388,0.8365206662553979,0.9759407772979642,0.972239358420728
MEAN,0.9847895853706168,0.9760099763728778,0.9777413076113138,0.9826883383467677,0.995363069923122,0.9988876282257078,0.9211068931814534,0.8377579228014378,0.9737241974844313,0.974342929426513
