,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.864406779661017,0.9539951573849879,0.9225181598062954,0.9322033898305084,0.0,0.0
FOLD 2,0.8668280871670703,0.9225181598062954,0.8983050847457628,0.937046004842615,0.0,0.0
FOLD 3,0.8647342995169082,0.9396135265700483,0.9033816425120773,0.927536231884058,0.0,0.0
FOLD 4,0.8599033816425121,0.9347826086956522,0.9009661835748792,0.9130434782608695,0.0,0.0
FOLD 5,0.8623188405797102,0.927536231884058,0.9057971014492754,0.9251207729468599,0.0,0.0
FOLD 6,0.8647342995169082,0.9154589371980676,0.893719806763285,0.9130434782608695,0.0,0.0
FOLD 7,0.8695652173913043,0.9396135265700483,0.9057971014492754,0.9371980676328503,0.0,0.0
FOLD 8,0.8647342995169082,0.927536231884058,0.9057971014492754,0.9227053140096618,0.0,0.0
FOLD 9,0.8481927710843373,0.9325301204819277,0.8987951807228916,0.9301204819277108,0.0,0.0
FOLD 10,0.8602409638554217,0.9301204819277108,0.9156626506024096,0.9156626506024096,0.0,0.0
MEAN,0.8625658939932098,0.9323704982402854,0.9050740013075427,0.9253679870198412,0.0,0.0
