,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8548387096774194,0.9086021505376344,0.8870967741935484,0.956989247311828,0.967741935483871,1.0
FOLD 2,0.7967914438502673,0.9090909090909091,0.8823529411764706,0.9625668449197861,0.9572192513368984,0.9946524064171123
FOLD 3,0.8663101604278075,0.8823529411764706,0.8983957219251337,0.9625668449197861,0.9786096256684492,1.0
FOLD 4,0.8449197860962567,0.9251336898395722,0.8770053475935828,0.9411764705882353,0.9732620320855615,0.9946524064171123
FOLD 5,0.8663101604278075,0.9090909090909091,0.8716577540106952,0.9786096256684492,0.9518716577540107,0.9946524064171123
FOLD 6,0.8502673796791443,0.8502673796791443,0.9037433155080213,0.9411764705882353,0.9518716577540107,0.9679144385026738
FOLD 7,0.8770053475935828,0.9037433155080213,0.893048128342246,0.9679144385026738,0.9786096256684492,1.0
FOLD 8,0.8723404255319149,0.9361702127659575,0.9042553191489362,0.9468085106382979,0.9787234042553191,0.9893617021276596
FOLD 9,0.8617021276595744,0.9148936170212766,0.8776595744680851,0.973404255319149,0.973404255319149,1.0
FOLD 10,0.851063829787234,0.8723404255319149,0.8776595744680851,0.9521276595744681,0.9574468085106383,1.0
MEAN,0.854154937073101,0.9011685550241809,0.8872874450834803,0.9583340368030908,0.9668760253836359,0.9941233359881672
