,Euclidean + NCM (2),NCMC (2 centroids)
FOLD 1,0.6701570680628273,0.518324607329843
FOLD 2,0.6230366492146597,0.5759162303664922
FOLD 3,0.6282722513089005,0.6596858638743456
FOLD 4,0.625,0.5572916666666666
FOLD 5,0.640625,0.625
FOLD 6,0.6458333333333334,0.609375
FOLD 7,0.6787564766839378,0.6321243523316062
FOLD 8,0.6701030927835051,0.5360824742268041
FOLD 9,0.6649484536082474,0.5876288659793815
FOLD 10,0.6326530612244898,0.576530612244898
MEAN,0.6479385386219902,0.5877959673020037
