,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8548387096774194,0.8978494623655914,0.8440860215053764,0.9086021505376344,0.0,0.0
FOLD 2,0.8021390374331551,0.9037433155080213,0.8181818181818182,0.9197860962566845,0.0,0.0
FOLD 3,0.8288770053475936,0.8663101604278075,0.8235294117647058,0.9144385026737968,0.0,0.0
FOLD 4,0.8235294117647058,0.9251336898395722,0.8342245989304813,0.9358288770053476,0.0,0.0
FOLD 5,0.8235294117647058,0.9037433155080213,0.8235294117647058,0.93048128342246,0.0,0.0
FOLD 6,0.8235294117647058,0.8983957219251337,0.8288770053475936,0.9090909090909091,0.0,0.0
FOLD 7,0.8288770053475936,0.9090909090909091,0.8288770053475936,0.9251336898395722,0.0,0.0
FOLD 8,0.8297872340425532,0.9148936170212766,0.8404255319148937,0.9095744680851063,0.0,0.0
FOLD 9,0.7872340425531915,0.9202127659574468,0.7872340425531915,0.9202127659574468,0.0,0.0
FOLD 10,0.8085106382978723,0.8776595744680851,0.8297872340425532,0.9202127659574468,0.0,0.0
MEAN,0.8210851907993495,0.9017032532111866,0.8258752081352914,0.9193361508826403,0.0,0.0
