,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.4731182795698925,0.9086021505376344,0.7311827956989247,0.8602150537634409,0.9301075268817204,0.8817204301075269
FOLD 2,0.5240641711229946,0.9090909090909091,0.7647058823529411,0.8556149732620321,0.9358288770053476,0.8609625668449198
FOLD 3,0.47593582887700536,0.8716577540106952,0.786096256684492,0.839572192513369,0.9518716577540107,0.8983957219251337
FOLD 4,0.5401069518716578,0.9090909090909091,0.7379679144385026,0.8716577540106952,0.9358288770053476,0.8770053475935828
FOLD 5,0.5133689839572193,0.8983957219251337,0.7219251336898396,0.8609625668449198,0.9518716577540107,0.8716577540106952
FOLD 6,0.48128342245989303,0.893048128342246,0.7593582887700535,0.8128342245989305,0.9037433155080213,0.8877005347593583
FOLD 7,0.47058823529411764,0.9251336898395722,0.7486631016042781,0.8609625668449198,0.9251336898395722,0.8556149732620321
FOLD 8,0.526595744680851,0.9361702127659575,0.7819148936170213,0.8404255319148937,0.9361702127659575,0.8776595744680851
FOLD 9,0.48936170212765956,0.9308510638297872,0.7446808510638298,0.824468085106383,0.9414893617021277,0.8670212765957447
FOLD 10,0.4946808510638298,0.8829787234042553,0.723404255319149,0.8617021276595744,0.9148936170212766,0.8723404255319149
MEAN,0.49891041710251205,0.90650192628371,0.7499899373239034,0.8488415076519157,0.932693879323739,0.8750078605098993
