,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.988833746898263,0.978287841191067,0.988833746898263,0.988833746898263,0.10270270270270272,0.9837837837837838
FOLD 2,0.9876084262701363,0.9758364312267658,0.9876084262701363,0.9888475836431226,0.09836065573770493,0.9836065573770492
FOLD 3,0.9876237623762376,0.9777227722772277,0.9876237623762376,0.9882425742574258,0.09944751381215468,0.988950276243094
FOLD 4,0.9882498453927026,0.9783549783549783,0.9882498453927026,0.9882498453927026,0.1,0.9888888888888888
FOLD 5,0.9870210135970334,0.9752781211372065,0.9870210135970334,0.984548825710754,0.1005586592178771,0.988826815642458
FOLD 6,0.9888751545117429,0.977132262051916,0.9888751545117429,0.984548825710754,0.1005586592178771,0.9832402234636872
FOLD 7,0.9870210135970334,0.9777503090234858,0.9870210135970334,0.9851668726823238,0.1005586592178771,0.9832402234636872
FOLD 8,0.9888820259419395,0.9765287214329833,0.9888820259419395,0.9894996911673872,0.10112359550561796,0.9887640449438202
FOLD 9,0.9876543209876543,0.9765432098765432,0.9876543209876543,0.9882716049382716,0.1016949152542373,0.9887005649717514
FOLD 10,0.987045033929673,0.9759407772979642,0.987045033929673,0.9833436150524367,0.10227272727272728,0.9829545454545454
MEAN,0.9878814343502416,0.9769375423870137,0.9878814343502416,0.9869553185453441,0.10072780879387762,0.9860955924232764
