,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.9299007444168734,0.9410669975186104,0.9323821339950372,0.924317617866005,0.0,0.0
FOLD 2,0.9244114002478315,0.9411400247831475,0.936183395291202,0.9244114002478315,0.0,0.0
FOLD 3,0.9232673267326733,0.942450495049505,0.9331683168316832,0.9282178217821783,0.0,0.0
FOLD 4,0.9233147804576376,0.9387755102040817,0.935064935064935,0.9245516388373531,0.0,0.0
FOLD 5,0.9245982694684796,0.9437577255871447,0.9313967861557478,0.9208899876390606,0.0,0.0
FOLD 6,0.9276885043263288,0.9412855377008653,0.9351050679851669,0.9264524103831892,0.0,0.0
FOLD 7,0.9221260815822002,0.9406674907292955,0.9313967861557478,0.9351050679851669,0.0,0.0
FOLD 8,0.9283508338480544,0.9437924644842496,0.9394688079061149,0.9308214947498455,0.0,0.0
FOLD 9,0.9222222222222223,0.9425925925925925,0.9296296296296296,0.9228395061728395,0.0,0.0
FOLD 10,0.9185687847008019,0.9426280074028378,0.9376927822331894,0.9265885256014805,0.0,0.0
MEAN,0.9244448948003103,0.9418156846052332,0.9341488641248453,0.926419547126495,0.0,0.0
