,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8305084745762712,0.9539951573849879,0.8910411622276029,0.801452784503632,0.0,0.0
FOLD 2,0.8401937046004843,0.9225181598062954,0.8861985472154964,0.7578692493946732,0.0,0.0
FOLD 3,0.8429951690821256,0.9396135265700483,0.9009661835748792,0.7584541062801933,0.0,0.0
FOLD 4,0.8599033816425121,0.9347826086956522,0.9057971014492754,0.7777777777777778,0.0,0.0
FOLD 5,0.8454106280193237,0.927536231884058,0.893719806763285,0.748792270531401,0.0,0.0
FOLD 6,0.8429951690821256,0.9154589371980676,0.8502415458937198,0.7536231884057971,0.0,0.0
FOLD 7,0.8478260869565217,0.9396135265700483,0.8985507246376812,0.8285024154589372,0.0,0.0
FOLD 8,0.8671497584541062,0.927536231884058,0.9154589371980676,0.8140096618357487,0.0,0.0
FOLD 9,0.8481927710843373,0.9325301204819277,0.8722891566265061,0.691566265060241,0.0,0.0
FOLD 10,0.8554216867469879,0.9301204819277108,0.908433734939759,0.744578313253012,0.0,0.0
MEAN,0.8480596830244795,0.9323704982402854,0.8922696900526272,0.7676626032501412,0.0,0.0
