,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8837772397094431,0.9418886198547215,0.9128329297820823,0.9322033898305084,0.0,0.0
FOLD 2,0.8619854721549637,0.9200968523002422,0.9249394673123487,0.8958837772397095,0.0,0.0
FOLD 3,0.857487922705314,0.9347826086956522,0.9323671497584541,0.9202898550724637,0.0,0.0
FOLD 4,0.8623188405797102,0.9154589371980676,0.9251207729468599,0.9251207729468599,0.0,0.0
FOLD 5,0.8671497584541062,0.9033816425120773,0.9082125603864735,0.9057971014492754,0.0,0.0
FOLD 6,0.8719806763285024,0.9130434782608695,0.9106280193236715,0.8961352657004831,0.0,0.0
FOLD 7,0.8526570048309179,0.9251207729468599,0.9347826086956522,0.9492753623188406,0.0,0.0
FOLD 8,0.8816425120772947,0.9154589371980676,0.9251207729468599,0.9347826086956522,0.0,0.0
FOLD 9,0.8650602409638555,0.9228915662650602,0.9228915662650602,0.9108433734939759,0.0,0.0
FOLD 10,0.8771084337349397,0.9228915662650602,0.9253012048192771,0.9253012048192771,0.0,0.0
MEAN,0.8681168101539047,0.9215014981496678,0.922219705223674,0.9195632711567047,0.0,0.0
