,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.743849493487699,0.743849493487699,0.7308248914616498,0.7380607814761215,0.7800289435600579,0.7409551374819102,0.7496382054992764,0.7583212735166426,0.743849493487699,0.7597684515195369
FOLD 2,0.7452966714905933,0.7670043415340086,0.7308248914616498,0.7424023154848046,0.7684515195369029,0.7395079594790159,0.7467438494934877,0.7510853835021708,0.743849493487699,0.7308248914616498
FOLD 3,0.7424023154848046,0.7713458755426917,0.7163531114327062,0.7380607814761215,0.7901591895803184,0.7452966714905933,0.743849493487699,0.7409551374819102,0.7337192474674384,0.7481910274963821
FOLD 4,0.743849493487699,0.768451519536903,0.7120115774240231,0.7250361794500724,0.7756874095513748,0.7322720694645442,0.7481910274963821,0.7279305354558611,0.7424023154848046,0.7670043415340086
FOLD 5,0.7395079594790159,0.7409551374819102,0.7351664254703328,0.7366136034732272,0.7829232995658466,0.7279305354558611,0.7554269175108539,0.7366136034732272,0.7395079594790159,0.7337192474674384
FOLD 6,0.7322720694645442,0.7568740955137482,0.7380607814761215,0.7279305354558611,0.7626628075253257,0.7337192474674384,0.7583212735166426,0.7322720694645442,0.7525325615050651,0.7814761215629522
FOLD 7,0.7452966714905933,0.7380607814761215,0.7293777134587555,0.7481910274963821,0.7698986975397974,0.7264833574529667,0.7163531114327062,0.7206946454413893,0.7337192474674384,0.7264833574529667
FOLD 8,0.7337192474674384,0.7510853835021708,0.7496382054992764,0.7250361794500724,0.7959479015918958,0.743849493487699,0.7554269175108539,0.7206946454413893,0.7496382054992764,0.7366136034732272
FOLD 9,0.7485549132947977,0.7586705202312138,0.7471098265895953,0.7427745664739884,0.7601156069364162,0.7572254335260116,0.7514450867052023,0.7355491329479769,0.7442196531791907,0.7341040462427746
FOLD 10,0.7341040462427746,0.7572254335260116,0.7514450867052023,0.7312138728323699,0.7731213872832371,0.7341040462427746,0.7572254335260116,0.7658959537572254,0.75,0.7427745664739884
MEAN,0.740885288138996,0.7553522581832479,0.7340812510979313,0.7355319843069023,0.7758996762671173,0.7381343951548816,0.7482621316179116,0.7390012380482337,0.7433438177057627,0.7460959654684924
