,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8692493946731235,0.9539951573849879,0.8692493946731235,0.8619854721549637,0.0,0.0
FOLD 2,0.8498789346246973,0.9225181598062954,0.8498789346246973,0.8619854721549637,0.0,0.0
FOLD 3,0.8599033816425121,0.9396135265700483,0.8599033816425121,0.8623188405797102,0.0,0.0
FOLD 4,0.855072463768116,0.9347826086956522,0.855072463768116,0.8623188405797102,0.0,0.0
FOLD 5,0.8454106280193237,0.927536231884058,0.8454106280193237,0.855072463768116,0.0,0.0
FOLD 6,0.8526570048309179,0.9154589371980676,0.8526570048309179,0.8502415458937198,0.0,0.0
FOLD 7,0.8671497584541062,0.9396135265700483,0.8671497584541062,0.855072463768116,0.0,0.0
FOLD 8,0.857487922705314,0.927536231884058,0.857487922705314,0.8816425120772947,0.0,0.0
FOLD 9,0.8554216867469879,0.9325301204819277,0.8554216867469879,0.8602409638554217,0.0,0.0
FOLD 10,0.8626506024096385,0.9301204819277108,0.8626506024096385,0.8650602409638555,0.0,0.0
MEAN,0.8574881777874737,0.9323704982402854,0.8574881777874737,0.8615938815795872,0.0,0.0
