,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8279569892473119,0.9086021505376344,0.8763440860215054,0.956989247311828,0.0,0.0
FOLD 2,0.7754010695187166,0.9090909090909091,0.8449197860962567,0.9411764705882353,0.0,0.0
FOLD 3,0.7914438502673797,0.8716577540106952,0.8288770053475936,0.93048128342246,0.0,0.0
FOLD 4,0.7700534759358288,0.9090909090909091,0.8449197860962567,0.9251336898395722,0.0,0.0
FOLD 5,0.8021390374331551,0.8983957219251337,0.839572192513369,0.9358288770053476,0.0,0.0
FOLD 6,0.7967914438502673,0.893048128342246,0.8663101604278075,0.8983957219251337,0.0,0.0
FOLD 7,0.8128342245989305,0.9251336898395722,0.839572192513369,0.9411764705882353,0.0,0.0
FOLD 8,0.8138297872340425,0.9361702127659575,0.8670212765957447,0.9361702127659575,0.0,0.0
FOLD 9,0.7712765957446809,0.9308510638297872,0.8457446808510638,0.9414893617021277,0.0,0.0
FOLD 10,0.7925531914893617,0.8829787234042553,0.8191489361702128,0.9308510638297872,0.0,0.0
MEAN,0.7954279665319675,0.90650192628371,0.8472430102633179,0.9337692398978683,0.0,0.0
