,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8910411622276029,0.9539951573849879,0.9249394673123487,0.9346246973365617,0.0,0.0
FOLD 2,0.8983050847457628,0.9225181598062954,0.9176755447941889,0.9322033898305084,0.0,0.0
FOLD 3,0.8792270531400966,0.9396135265700483,0.9178743961352657,0.927536231884058,0.0,0.0
FOLD 4,0.8599033816425121,0.9347826086956522,0.9202898550724637,0.9323671497584541,0.0,0.0
FOLD 5,0.8840579710144928,0.927536231884058,0.9106280193236715,0.9202898550724637,0.0,0.0
FOLD 6,0.8719806763285024,0.9154589371980676,0.9154589371980676,0.9251207729468599,0.0,0.0
FOLD 7,0.9033816425120773,0.9396135265700483,0.9202898550724637,0.9468599033816425,0.0,0.0
FOLD 8,0.8792270531400966,0.927536231884058,0.9178743961352657,0.9323671497584541,0.0,0.0
FOLD 9,0.8722891566265061,0.9325301204819277,0.9180722891566265,0.9325301204819277,0.0,0.0
FOLD 10,0.9036144578313253,0.9301204819277108,0.9156626506024096,0.9108433734939759,0.0,0.0
MEAN,0.8843027639208977,0.9323704982402854,0.9178765410802772,0.9294742643944905,0.0,0.0
