,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8172043010752689,0.9086021505376344,0.8172043010752689,0.8817204301075269,0.0,0.0
FOLD 2,0.7754010695187166,0.9090909090909091,0.7807486631016043,0.9197860962566845,0.0,0.0
FOLD 3,0.786096256684492,0.8716577540106952,0.7967914438502673,0.8716577540106952,0.0,0.0
FOLD 4,0.7754010695187166,0.9090909090909091,0.7700534759358288,0.8877005347593583,0.0,0.0
FOLD 5,0.786096256684492,0.8983957219251337,0.7807486631016043,0.8877005347593583,0.0,0.0
FOLD 6,0.8128342245989305,0.893048128342246,0.8021390374331551,0.8716577540106952,0.0,0.0
FOLD 7,0.786096256684492,0.9251336898395722,0.8021390374331551,0.9197860962566845,0.0,0.0
FOLD 8,0.7978723404255319,0.9361702127659575,0.8031914893617021,0.8882978723404256,0.0,0.0
FOLD 9,0.7712765957446809,0.9308510638297872,0.7819148936170213,0.8723404255319149,0.0,0.0
FOLD 10,0.7872340425531915,0.8829787234042553,0.7872340425531915,0.8936170212765957,0.0,0.0
MEAN,0.7895512413488512,0.90650192628371,0.7922165047462799,0.889426451930994,0.0,0.0
