,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.6096774193548387,0.6935483870967742,0.5838709677419355,0.6129032258064516,0.6806451612903226,0.6161290322580645,0.6193548387096774,0.5935483870967742,0.6064516129032258,0.6419354838709678
FOLD 2,0.6064516129032258,0.6612903225806451,0.6096774193548387,0.6419354838709678,0.7096774193548387,0.603225806451613,0.6548387096774193,0.6161290322580645,0.6451612903225806,0.6483870967741936
FOLD 3,0.6451612903225806,0.6096774193548387,0.6483870967741936,0.6387096774193548,0.6967741935483871,0.6225806451612903,0.6387096774193548,0.603225806451613,0.5548387096774193,0.6161290322580645
FOLD 4,0.6064516129032258,0.6064516129032258,0.6387096774193548,0.6129032258064516,0.7032258064516129,0.6129032258064516,0.6483870967741936,0.6258064516129033,0.5838709677419355,0.5483870967741935
FOLD 5,0.635483870967742,0.6612903225806451,0.6129032258064516,0.6580645161290323,0.7161290322580646,0.6161290322580645,0.6838709677419355,0.603225806451613,0.5612903225806452,0.6483870967741936
FOLD 6,0.6109324758842444,0.6495176848874598,0.7138263665594855,0.6366559485530546,0.707395498392283,0.6334405144694534,0.6334405144694534,0.6077170418006431,0.572347266881029,0.6334405144694534
FOLD 7,0.6270096463022508,0.662379421221865,0.5980707395498392,0.6591639871382636,0.7234726688102894,0.6109324758842444,0.6816720257234726,0.6237942122186495,0.5627009646302251,0.6109324758842444
FOLD 8,0.6302250803858521,0.6430868167202572,0.639871382636656,0.6655948553054662,0.7266881028938906,0.6495176848874598,0.6784565916398714,0.6270096463022508,0.6077170418006431,0.5916398713826366
FOLD 9,0.617363344051447,0.6430868167202572,0.6270096463022508,0.6334405144694534,0.7266881028938906,0.617363344051447,0.6463022508038585,0.6141479099678456,0.5916398713826366,0.5787781350482315
FOLD 10,0.5916398713826366,0.6109324758842444,0.6237942122186495,0.6045016077170418,0.7331189710610932,0.6045016077170418,0.617363344051447,0.594855305466238,0.5916398713826366,0.6077170418006431
MEAN,0.6180396224458045,0.6441261279950212,0.6296120734363655,0.6363873042215538,0.7123814956954673,0.6186723368945131,0.6502396017010683,0.6109459599626595,0.5877657919302977,0.6125733845036823
